unique_id,name,star_rating,overview,amenities,city,latitude,longitude,image_url,num_of_standard_rooms,num_of_deluxe rooms,num_of_luxury_rooms,num_of_premium rooms,standard_room_price,deluxe_room_price,luxury_room_price,premium_room_price
1ad18b6292ec98f0fa625420ba913b45,Swagath Grand - Shamshabad,2,|Offering premium facilities near Shamsabad Airport. Hotel Swagath Grand offers on-sight multi-cuisine restaurant and high speed internet facility. It also offers transfer facility to visit local attractions. An ideal getaway for transit. the hotel offers complete range of modern conveniences in its 20 tastefully furnished rooms. | Apart from round the clock room service along with express laundry service. each room has television with multi-channel connectivity and direct dial telephone. An executive writing desk and wireless internet access is also available in each room. Private bathrooms come with sparkling sanitary ware and shower space.| The hotel also features business center and conference venue for its corporate clients.| The hotel is located at a distance of 8.5 km from Rajiv Gandhi International Airport. 1.2 km from Umdanagar and 500 m from A.P.S.R.T.C Shamshabad Bus Station.| The popular tourist attractions to visit in Hyderabad are Charminar. Hussain Sagar. Golkonda. Falaknuma Palace. Nehru Zoological Park. Chowmahalla Palace and Salar Jung Museum.| Experience an grand stay and a warm hospitality at Swagath Grand - Shamshabad!| |less,Activity Centre|Airport Transfer|Airport transfer (complimentary)|Business center|Coffee Shop|Conference / Banquet Hall|Credit cards accepted|Dining Hall|Doctor on Call|Facilities for disabled guests|Free breakfast|Guide Service|Internet Facility|Laundry Service|Mini-bar|Parking Facility|Restaurant|Room service (24 hours)|Safety Deposit Box|Taxi Services|Travel Assistance|Travel desk|Valet Parking|Wi-Fi Internet,Hyderabad,17.3,78.4,http://mahfell.com/more/ap/default.png,20,20,0,0,30,60,0,0
2be5ff3a2abb51d8b6aeed2985c2d146,Benog Pines Cottages,1,A part of the Rajaji National Park. Benog Wildlife Sanctuary is situated amid thick forested areas at a distance of about 11 kms from the Library Point in Mussoorie. Developed as a bird-watching heaven for the sake of tourists. it offers magnificent views of the snow-capped Chaukhamba and Bandar Punch peaks. Some of the popular Benog Wildlife Sanctuary bird sightings include the Red Billed Blue Magpie and the exotic White Capped Water Redt. Nearest airport to the hotel is Jolly Grand Airport and railway station is Dehradun railway station. The cottage consists of 8 double bed rooms with attached toilets a midst a dense oak and pine forest .on the banks of river Ringali and an independent 2 Bedroom Bungalow with basic facilities. Featuring an abundance of herbivores and carnivores as well. the Benog Wildlife Sanctuary fauna includes the Himalayan goat. panther. leopards. deer and the Himalayan bear. The floral landscape generally comprises of fir and pine trees although the area is rich in medicinal plants. Day long treks to Benog Wildlife Sanctuary from Mussoorie are extremely exciting and popular with the tourists. However. make sure you get to see the stunning sunrise over the Himalayan peaks and for which you may have to t early and walk over a distance.Places Nearby:: 1 George Everst House. 2 Benog Observatory. 3 Wishing Will. 4 Trek to the Falls. 5 Bhadraj Temple. Activities:: 1 Trek through Benog Mountain Quail Sanctuary . a part of the famous National Rajaji National Park. 2 Bird Watching. 3 Photography. 4 Traditional Garhwali Borne Fire. Dinner. Barbecue and music. 5 Offroading 4X4. 6 Bath in the Natural Spring. Have a wonderful stay at Benog Pines Cottages!,Bird watching|Business centre|Doctor on Call|Facilities for disabled guests|Garden|Internet Facility|Laundry Service|Parking Facility|Room Service|Wi-Fi Internet,Mussoorie,30.5,78.1,http://mahfell.com/more/ap/default.png,10,0,0,0,15,0,0,0
f7d9a6ed9169eb4247e44ec52d312144,Hotel Ashok Palace Inn,1,|Nestled in the city of Agra that boasts of having one of the seven wonders of the world. Hotel Ashok Palace Inn offers a budget friendly stay to all the guest. The hotel is located at a distance of 23.3 km from the Agra Airport Terminal. 6.5 km from the Agra Fort Railway Station and Idgah Bus Stand is just 7.2 km from the property.| The popular tourist excursions nearby the property are Taj Mahal(1.4 km). Agra Fort(4.1 km). Jama Masjid(6.1 km). Moti Bagh(10.2 km). Tomb of Akbar the Great(15.8 km) and many more are at a feasible distance.| The hotel facilitates with modern amenities like Wi-Fi. 24 hours front desk. power backup and laundry services. Also doctor on call and travel services are available. Featuring capacious and spotlessly clean air conditioned rooms equipped with modern conveniences like cable television. wake up facility and newspaper.Every room has attached washroom with hot/cold water supply and essential toiletries.| Unwind and have a pleasant stay at Hotel Ashok Palace Inn!| |less,24 hours power back-up|24-Hour Front Desk|Doctor on Call|Laundry Service|Travel Assistance|Wi-Fi Internet,Agra,27.2,78.1,http://mahfell.com/more/ap/default.png,10,0,0,0,15,0,0,0
c9ea38564ee310eb49d6504b7165f588,Hotel Ganpati,2,|Hotel Ganpati is in proximity to Shahpura Lake (5.4 km). Lower Lake (5.5 km). Nadra Bus Stand (6.7 km). Sair Sapata (8.3 km). Laxmi Narayan Mandir (12.9 km). Bhojtal (16.2 km) and Raja Bhoj Airport (17.8 km). | The hotel offers basic facilities like internet. Wi-Fi. travel desk assistance. taxi. railway/airport transfer. doctor assistance. laundry and parking facility.| The hotel features 31 spacious and tastefully decorated guest rooms. All are equipped with air-conditioning. cable television. intercom. mineral water. daily news paper and tea/coffee maker.| In-house restaurant serves delicious and mouthwatering delicacies to their guests. The food is prepared from the freshest ingredients. It also houses a conference hall which a suitable to organize parties. meetings. seminars and social gatherings.| Shopping lovers must visit Shrimati The Big Saree Mall. Aura Mall and Aashima The Lake City Mall. All are located within the radius of 5 kms from the hotel.| |less,Airport transportation|Conference Hall|Doctor on Call|Garden|Internet Facility|Laundry|Parking Facility|Railway Station Transfer|Restaurant|Room Service|Sightseeing|Taxi Services|Travel desk|Wifi Enabled,Bhopal,23.2,77.4,http://mahfell.com/more/ap/default.png,20,20,0,0,26,60,0,0
c5b96984d02a444f9388394ef97d0337,Senses Hotel,4,|Senses Hotel is located 14 kms away from Netaji Subhas Chandra International Airport. 8 kms from Sealdah Railway Station and 290 m from Philips Bus Stand.| Central Park(2.7 km). Salt Lake Stadium(3.7 km). Parasnath Temple(9.1 km). Science City Kolkata(9.2 km). Jagannath Temple(15.5 km) and many other tourist places are there nearby the hotel.| For a relaxed and comfortable stay. an array of facilities are offered such as parking. doctor on call. coffee shop. air conditioning. car rental. connecting rooms. credit cards accepted. emergency power generator. lounge. multi-lingual staff. medical assistance available. laundry. newspapers. pets allowed. safety deposit box. terrace. swimming pool. free Wi-Fi internet.| Every room in the hotel is uniquely designed with cozy interiors and offer exclusive amenities such as wake up call. air conditioning. housekeeping. electronic keys. minibar. tea/coffee maker. turn-down service. wired high speed internet access. bathroom phone. newspaper. weighing scale.attached bathroom with designer toiletries. LCD television. intercom. wireless internet access. climate control. desk. electronic safe (Laptop compatible). makeup and shaving mirror. Guests can also avail the facility of hair dryer on request.| The multi-cusine restaurant serves choicest dishes from around the world to cater to the varied taste of travelers offering an array of lip-smacking delicacies in a wide variety of Malabar. Chinese and Arabic cuisines.| Guests can avail rejuvenating massage therapies and treatments at the in-house spa. The conferencing and banqueting space available at the hotel are ideal for organizing business and social events.| Ease out and have a lovely stay at Senses Hotel!| |less,24 hour business centre|24 Hour Check in-Icon|24 hour coffee shop|24 hour reception|24 hour room service|24 hour security|24-hr Coffee Shop|24/7 Power|Air conditioning|Airport transfer (price advised by hotel)|Arrangements Of Kitty Parties & Birthday Party|Audio visual equipment|Banquet facilities|Banqueting|Bar|Bar/lounge|Board Room|Boardroom|Breakfast buffet|Car rental|Concierge|Connecting rooms|Credit cards accepted|Designated smoking area|Doctor on Call|Dry Cleaning|Dry Cleaning Service|Dry cleaning/laundry service|Emergency power generator|Extra Mattress (On Request)|Family rooms|Fax/photocopying|Free high-speed Internet access|Free Parking|Free parking (limited spaces)|Free Use Of Wifi In Lobby|Free Wi-Fi|Free Wi-Fi Internet Access Included|Free WiFi Internet|Free wired high-speed Internet|In-room safe (some rooms)|Information desk|Laundry|Laundry facilities|Laundry Service|Laundry Service (At a charge)|Lounge|Medical assistance available|Multi-lingual staff|Newspaper|Newspapers|Non-smoking rooms|Pets allowed|Room Service|Room service (24 hours)|Room Service (24 Hours)(after 11:00pm.round The Clock Menu)|Room Service. 24 Hour Reception|Safety deposit box|Swimming Pool|Terrace|Wake up call,Kolkata,22.6,88.4,http://mahfell.com/more/ap/default.png,0,0,20,10,66,60,170,295
c9b0079ce88112272f6ab475258cc154,German Residency,2,|German Residency is a budget property situated in the beautiful city of Srinagar. The hotel offers array of services for comfort and convenience of guests. Rooms of the property are equipped with amenities like clean linen. LCD television. comfortable bedding. hot/cold running water and essential bathroom toiletries.| Hotel offers array of services like parking. taxi service. laundry. barber & masseur. picnic. outdoor camp fire and room service. Doctor on call service is also available for any medical assistance. Guests can visit nearby tourist places while relaxing at the property. One can enjoy delicious and mouthwatering cuisines at in-house restaurant.| Have a nice stay at Germa Residency!| |less,Doctor on Call|Laundry Service|Picnic area|Restaurant|Taxi service,Srinagar,0,0,http://mahfell.com/more/ap/default.png,20,20,0,0,26,60,0,0
69ede62095ed187e3f5570492fdd78ba,La Flora Pavanputra Resort and Spa,2,La Flora Pavanputra Resort and Spa is situated in Hassan. a city of remarkable architectural surprises. This city of ancient temples and thick greenery is an absolute delight locked away in time-worn Western Ghats of Karnataka. The hotel offers facilities like conference hall. doctor on call facility. spa. travel desk. The hotel houses a restaurant. serving flavoursome delicacies that will surely pamper your appetite. La Flora Pavanputra Resort and Spa features rooms that are perfectly designed and crafted as per the taste of guests to make their stay relaxed and comfortable and are equipped with facilities like attached bathroom. hot and cold water. There are various means of travel to reach Hassan. the nearest airport is Mysore Airport. one can easily get regular trains to Hassan from other major cities of the country and there are regular buses from other major cities of the country to Hassan. Age-old temples with their backdrops of broken hills and immense greenery make the perfect hideout for short vacations which guest can enjoy. Famous tourist places in and around Hassan are Bhagawan Bahubali Statue. Kedareswara Temple. Shettihalli Church. Bisile Ghat. Lakshmi Narasimha Temple. Hasanamba Temple and many more. Ease out relax and have a lovely stay at the La Flora Pavanputra Resort and Spa!,Ayurveda Centre|Business center|Conference Hall|Doctor on Call|Outdoor Swimming Pool|Play Area ( Table tennis. carrom. badminton. etc)|Reference library|Restaurant|Room Service|Spa services|Swimming pool - children's|Travel desk,Hassan,0,0,http://mahfell.com/more/ap/default.png,20,20,0,0,26,60,0,0
5e22e7297d7b76669aa0877f53a6c0a0,Heem Yamb Inn,1,|Heem Yamb Inn. is located at an accessible distance from Airport. Railway Station and Bus Stand. To explore popular tourist destinations in and around the city. guests can seek tour help.| The hotel offers facilities like parking. front desk. doctor on call and room service. For accommodation. the property offers spacious. airy and well-lit rooms. featuring simple décor. furnishings and amenities like air conditioning. television. intercom and bathroom with essential bathroom toiletries.| Have a nice stay at Heem Yamb Inn!| |less,24 Hour Check in-Icon|Adventure activities|Airport transportation|Arrangements Of Kitty Parties & Birthday Party|Babysitting or childcare (free)|Backup generator|Bar|Bar/lounge|Barbecue grill(s)|BBQ Facilities|Bicycle rental (nearby)|Bicycles on Hire|Bird watching|Boating|Breakfast in the room|Doctor on Call|Extra Mattress (On Request)|Free Parking|Internet access (on request)|Karaoke|Laundry facilities|Mobile phone hire|Newspaper|Newspapers|Parking Facility|Room Service|Wake up call,WestSikkim,27.3,88.2,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
a41e43661b0a34498d019ed0ad20bae7,Hotel Sand Castle,1,Hotel Sand Castle is located in Jaisalmer. which is also known as The Golden City. The property is 281.0 km from Jodhpur Airport. 2.1 km from the regional railway station and only 1.2 km from Main Bus Stand. The city is encircled with so many inherited destinations. thus guests can visit places such as Salim Singh Ki Haveli (700 meters). Nathmal Ji Ki Haveli (850 meters). Jaisalmer Fort (950 meters). Gandhi Chowk Rd (1.0 km). Patwon Ki Haveli (1.1 km) and many others.. The hotel facilitates its guests with services like laundry. internet. WiFi and ticket service. Various kind of tours and safaris are organized here. In addition of services like currency exchange. excellent room service and acceptance of all major credit cards are availed to guests. The hotel proffers beautifully decorated rooms to the guests and renders them with amenities such as television. telephone and attached bathroom with all the essential conveniences. The property also features a rooftop restaurant. in which the highly professional chefs make a fine quality of food that is served to guests to satisfy their foodie palate. Have a wonderful view of Jaisalmer while having delectable delights at Hotel Sand Castle...,Credit cards accepted|Currency Exchange|Internet/Wi-Fi|Laundry Service|Restaurant|Room Service|Safari|Ticket Service|Tour assistance,Jaisalmer,26.9,70.9,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
794dacaef2b171ba63431a7bdfe0d9ab,Room in a Villa BNB Homestay,3,Room in a Villa BNB Homestay is nestled in undoubtedly the most multi-ethnic city in the country that has preserved its history but has not forgotten to develop in its due course to become one of the most modern and tolerant cities in the country. Laden with few of the best universities in the world. Delhi also boasts of the best research centers. theaters. performing art centers and museums. Indira Gandhi International Airport and  Delhi Anand Vihar Terminal are the nearest airport and railway station to the region.     The property features various modern facilities such as Wi-Fi internet access. doctor on call. power backup. housekeeping. help desk. laundry and parking. The supportive staff of the property ensures that all needs of guests are timely fulfilled. The apartment features a in-house dining area. along with a well equipped kitchenette with all modern appliances. For accommodation. the property offers spacious. airy and well-lit rooms. featuring simple decor and furnishings. They come with in-room amenities like air conditioning. telephone. television. newspapers and attached bathroom with hot and cold water with essential toiletries.   It is all about the experience that goes beyond the ordinary!,100-200 Sq.Feet|24 hours power back-up|AC/Heater|Air Conditioned|Audio visual equipment|Baby cot|Banquet facilities|BBQ Facilities|Breakfast service|Free breakfast|Free on-street parking|Free WiFi Internet|Fridge|Internet access|Laundry Service|LCD TV|LCD TV with SetUp box.|Maid service|Microwave in lobby|Mini theatre|Wi-Fi Internet,NewDelhiAndNCR,28.5,77.1,http://mahfell.com/more/ap/default.png,30,30,10,0,55,90,150,0
0156a5d36dc87cd36cae4fec8428014e,Hyderabad Marriott Hotel and Convention Centre,5,|5.4 km from Hyderabad Deccan Railway Station. 33 km from Airport. 3.2 km from Birla Temple. 7.8 km from Charminar. Fitness centre. Spa. Multi-cuisine restaurants. Lounge bar. Wi-Fi internet| Hyderabad Marriott Hotel and Convention Centre is a 5  property. located at a distance of 5 km from Hussain Sagar Lake. 2.5 km from Yacht Clubof Hyderabad. 6 km from Lumbini Gardens and 13 km from Golconda Fort. Designed for both business and leisure travellers. the hotel aims at providing premium facilities and luxurious accommodation to its guests. The hotel has 282 rooms and 11 suites on its 8 floors. which are divided into sub categories. The rooms are equipped with luxurious facilities like mini bar and satellite television.| It is located at 4 km from Begumpet. 8 km from Banjara Hills. 4 km from Himayat Nagar. which are very renowned business hubs. The hotel has 10 meeting rooms and a business centre. where conferences and corporate events can be organised. Sky Gym - the fitness centre. O2 - the on-site spa and an outdoor swimming pool add to the luxury provided in the hotel.| Multiple options of dining are provided in Hyderabad Marriott Hotel and Convention Centre. which include Okra (Coffee Shop) for international cuisine and Bidri (Specialty Restaurant) for Indian food. Altitude (Lounge Bar) - the bar and restaurant of the hotel is another dining option. There is also a bakery within the hotel. which is named Hyderabad Baking Company (DELI).| Visit the historical Paigah Tomb. which is situated just 13 km away from the hotel.| |less,24-Hour Front Desk|Airport Transfer|ATM/banking|Baby sitting|Babysitting Service|Bar|Business Centre|Coffee Shop|Concierge Service|Conference Hall|Convention centre|Doctor on Call|Dry cleaning/laundry service|Executive Lounge|Express Check-In/Check-Out|Fitness Centre|Handicap Facilities|Internet Facility|LCD TV|Massage Centre|Multiple large conference rooms|Outdoor Swimming Pool|Parking Facility|Railway Station Transfer|Restaurant|Snack bar/deli|Spa|Steam room|Swimming Pool|Taxi Services|Tea/Coffee Maker|Travel desk|Wifi Enabled,Hyderabad,17.4,78.5,http://mahfell.com/more/ap/default.png,0,0,100,200,0,350,450,550
d3f3081ce4df73fc9df41cc0cb513829,Hotel  Ayodhya,1,Just 2.3 km from Kolhapur Railway Station. Hotel Ayodhya features a conference hall. multi-cuisine restaurant and a bar. Hotel Ayodhya is a cost-effective accommodation option that is roughly 5 minutes drive from Kolhapur Railway Station. Prime attractions of the city. including Mahalaxmi Temple. Bhavani Mandap and Shahu Museum are located close to the hotel. Offering homely ambience. the rooms of the hotel are available in both air-conditioned and non-air-conditioned options. Broadband internet. cable TV and direct dial telephone are fitted in all the rooms. Maharaja and Luvkush are two in-house conference halls where business and party events can be organised. Ideal for business as well as leisure travellers. Hotel Aradhya also offers doctor-on-call. laundry. travel assistance and car parking space. There is a well-decorated vegetarian restaurant called Mithila at the hotel. Shabari is the hotel's stylish garden restaurant where guests can enjoy mouth-watering delicacies. while enjoying views. At the on-site bar Texas. guests can sip exotic drinks. The hotel is located close to Mahalaxmi Temple. which attracts thousands of pilgrims every year.,24 hours power back-up|Arrangements Of Kitty Parties & Birthday Party|Backup generator|Bar|Board Room|Breakfast service|Car rental|Conference Hall|Doctor on Call|Event catering|Extra Bed (On Request)|Extra Mattress (On Request)|Free WiFi Internet|Laundry Service (At a charge)|Newspaper|Parking Facility|Photocopying|Room service (24 hours)|Umbrellas|Vehicle hire|Wi-Fi Internet,Kolhapur,16.7,74.2,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
2cbd9847d041d05ead48ad8feffc2f17,Fortune The Savoy,5,Located within an hours drive from the Dehradun Railway Station. Fortune The Savoy offers Wi-Fi. bar. restaurant. spa. gymnasium and conference halls Fortune The Savoy is a luxury establishment. located in Library Bazaar of Mussoorie. This 5  heritage property has Gothic architecture that exudes colonial charm. It features 50 elegantly decorated rooms that are divided into three categories. namely Savoy Chambers. Fortune Exclusive Rooms and Fortune Suites. Modern amenities like mini bar. Wi-Fi connectivity. electronic safe. LCD TV with satellite channels. hair dryer and direct dial telephone are provided in rooms. In addition room amenities like turn down service. slippers. rollaway bed. loofah. ironing board and DVD players. are available on guests request. Guests can enjoy relaxing treatments at the on-site spa or workout at the state-of-the-art gymnasium. To facilitate business meetings as well as informal functions. the property has three spacious venues. including State Room 2. Beer Garden and Central Lawn. For leisure travellers. picnics and excursions are organised by the hotel. In addition. facilities like babysitting. currency exchange. high speed Wi-Fi and doctor-on-call are available here. Guests can relish a wide variety of dishes at The Grand Dining Room. Those who are fond of sweet dishes can satisfy their craving at the Fortune Deli. Nostradamus-The Writer's Bar is a perfect place to spend a relaxed evening with premium drinks. One of the main tourist delights of Mussoorie. Bhatta Falls. is located within a 10-minute drive from the property.,24 hour security|24 hours front desk|Activity centre|Air Conditioned|Airport Transfer|Babysitting Service|Backup generator|Bar|Barber/beauty salon|Bell captain/porters|Board Room|Body treatments|Business centre|Business services|Coffee Shop|Conference Facilities|Connecting rooms|Designated Smoking Area|Dining Hall|Doctor on Call|Driving range|Dry Cleaning|Executive floor|Executive Lounge|Express Check-In/Check-Out|Facilities for disabled guests|Fitness Centre|Games Room|Garden|Guide Service|Housekeeping|Ice machine|Internet Facility|Laundry Service|Library|Live entertainment|Lounge|Luggage Storage|Massage|Newspaper|Non-Smoking Rooms|Outdoor Activities|Parking Facility|Railway Station Transfer|Restaurant|Room service (24 hours)|Safety Deposit Box|Sauna|Shoe Shine|Sightseeing|Smoke detectors|Spa services|Steam bath|Taxi Services|Telephone/fax machine|Travel Assistance|Valet Parking|VIP room facilities|Wake up call service on request|Wheelchair access|WiFi at a charge|Yoga Meditation Centre,Mussoorie,30.5,78.1,http://mahfell.com/more/ap/default.png,0,0,100,150,0,350,400,500
249ca3620ad0ca5f8653a1bc3c17f9e1,Heera Holiday Inn,2,|Heera Holiday Inn. located about 2.5 km from Sealdah Railway Station. features restaurant. conference hall. Wi-Fi and travel desk.| Lying on the Elliot Road. in the heart of Kolkata city. Heera Holiday Inn offers all modern amenities for a comfortable stay. It features well-appointed rooms that are categorised as Executive Semi Suite. Semi Suite. Double Bedded Deluxe Room. Double Bedded AC and Double Bedded Standard. These rooms have wall-to-wall carpeting. intercom. TV and attached bathroom with round-the-clock supply of hot/cold water. | The hotel is a perfect choice for both business and leisure travellers as it lies close to business hubs and shopping arcades. Conveniences offered at the hotel include 24-hour room service. car parking. doctor-on-call. Wi-Fi. laundry. pool table. catering. travel assistance and currency exchange. | For business travellers. it houses a spacious conference hall and also provides secretarial service. Receptions. parties and ceremonies can be conducted at the roof top venue - Marriage Hall. | Guests can enjoy a range of delectable delicacies at the on-site restaurant. They can also enjoy food from the comfort of their rooms through room service.| One of the prominent attractions of the city- Victoria Memorial Hall is just a 7 minutes drive from the hotel. | |less,Car Rental Facility|Conference Facilities|Doctor on Call|Indoor Restaurant|Laundry Service|Parking Facility,Kolkata,22.6,88.4,http://mahfell.com/more/ap/default.png,20,20,0,0,26,60,0,0
cec5da0d17260186daac78256e665e45,Club Mahindra Virajpet. Coorg,4,|Located in Palangala Village. Club Mahindra Virajpet. Coorg is around two hours drive from Kannur Railway Station. The famous Omkareshwara Temple and Gaddige are at a 50-minute drive from the property. Essential facilities like front desk. safety deposit box. shops. parking and internet access are provided for the convenience of guests staying here. The in-house tour information desk helps guests in cab bookings and planning sightseeing trips.| The hotel maintains spacious and neatly maintained rooms. featuring elegant and sober decor. Divided into differed categories. these rooms are fitted with cable television. telephone. air conditioner. tea/coffee making facility and internet access. Private bathrooms are clean and spacious. and come with complimentary toiletries.| Guests can relish mouth-watering local and international culinary delights at the in-house restaurant in a pleasing ambience. It also serves a fine selection of wines and cocktails.| Plan a visit to the Dubare Reserve Forest & Elephant Camp. accessible in about an hour's drive from the hotel.| |less,24 hour business centre|Coffee Shop|Dining Hall|Doctor on call|Games Room|Garden|Handicap Facilities|Laundry|Library|Outdoor activities|Parking Facility|Restaurant|Room Service|Sightseeing|Wifi Enabled,WeekendGetawaysAroundBangalore,12.2,75.7,http://mahfell.com/more/ap/default.png,0,20,10,66,90,200,290,300
68c1b0b26fb5fe31b6bc3701d77990c6,River Rays Resort,2,River Rays Resort is in the close vicinity to the Airport. railway station and bus stop. The resort is the perfect getaway from the hectic urban life. offering Portuguese hospitality with modern comforts. Popular tourist attractions like Basilica of Bom Jesus. Se Cathedral. Shanta Durga Temple. Salim Ali Bird Sanctuary and Our Lady of the Immaculate Conception Church can be reached within a 10-minute drive of the property. and many more other tourist attractions. The resort's 16 spacious rooms overlook the Mandovi River revealing a breathtaking view. Tastefully furnished. all rooms are air conditioned or non air conditioned and staple amenities include a television and an attached bathroom with various essential bathroom toiletries. The property offers facilities such as perpetual room service. laundry service. doctor on call. massage service. travel assistance. car/bike on hire. Furthermore. River Rays Resort's lush green lawns can accommodate up to 600 people for gatherings while the conference area has a capacity of up to 150 people. Recreational facilities include a swimming pool with an attached kids pool and indoor games includes a pool table. To satisfy a foodies palate. multi-cuisine restaurants are available at the hotel that serve a classic seafood. gujarati cuisine fare and various other delicacies to whirl up the belly. Stocking a collection of choicest beverages. the on-site bar is an ideal place to relax and unwind after a hectic day of activities. River Rays Resort is an oasis of peace and tranquility!,Car rental|Conference & Banquet Facilities|Doctor on Call|Laundry Service|Massage Centre|Outdoor Swimming Pool,Goa,15.5,73.8,http://mahfell.com/more/ap/default.png,20,20,0,0,26,60,0,0
de856b8c6695b787863339d866164d1f,Hotel Rama Residency,1,|Located in Anand. Hotel Rama Residency is at a distance of 82.7 km from Sardar Vallabhbhai Patel International Airport. 750 m from Anand Railway Station and 1.2 km from Anand Bus Station. Various ourist places where guest can visit like Amul(1.2 km). Sardar Vallabhhai Patel and Veer Vithalbhai Patel Memorial(7.7km) and much more.| Blend of services hotel offers like currency exchange. doctor on call. laundry. room service and Wi-Fi internet. All rooms are spacious and provided with amenities like mini bar. intercom. hot/cold water. attached bathroom and essential bathroom toiletries.| Relish authentic and flavourful dishes in the serene ambience of the in-house swanky restaurant. Guests can avail rejuvenating massage therapies and treatments at the in-house massage centre. Perfect arrangement for social gatherings can be made at banquet halls.| Have a pleasant stay at Hotel Rama Residency!| |less,Banqueting|Currency Exchange|Doctor on Call|Laundry|Massage Centre|Restaurant|Room Service|Wi Fi Internet,Bhavnagar,0,0,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
bd11ce95595b8e42be6bbd10f9745b64,Hotel Sita,1,|Hotel Sita is a budget property. located at 7.6 kms from Jhansi Airport. 1.7 kms from Jhansi Junction Railway Station and 1.4 kms from Jhansi Railway Station Bus Stop.| Hotel Sita is an economy hotel that offers all modern facilities required by business travellers as well as leisure travellers. The hotel is embedded with all amenities and comforts of highest living with warm hospitality and dedicated services. It proffers unparalleled and unforgettable experiences to its guests. The property provides currency exchange. doctor on call. laundry. room bookings. travel and tour services. car rentals. corporate bookings and parking space.| All rooms are appointed with modern amenities including television. telephone. safe deposit locker and refrigerator. The attached washrooms receive a continuous supply of hot and cold water. Iron and ironing board are provided on request.| With a sole motto to pamper your taste buds. the hotel possesses the in-house multi-cuisine restaurant cum bar. The restaurant is equipped with all the modern amenities and international fixtures. It offer Indian. Chinese and Continental food.| The spacious conference/banquet hall backed by a host of facilities that use state-of-art technology for the ultimate in luxurious hospitality. Exclusive driveway and entrances enhanced by meticulous detailing elevate your celebrations to an extravaganza.| The hotel enjoys proximity to some prominent landmarks like St Judes Shrine (1.7 kms). Jhansi Fort (2.1 kms). Rani Mahal (2.7 kms). Ganesh Mandir (10.9 kms) and Barua Sagar (22.9 kms).| Experience a comfortable and memorable stay with warm hospitality at Hotel Sita!| |less,Conference Facilities|Doctor on Call|Laundry Service|Parking Facility,Jhansi,25.4,78.6,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
7a82e1e6a6832e66f4b51f70ca388fb3,Lalitha Mahal Palace Hotel,4,|6.7 km from Mysore Railway Station. 3.3 km from Mysore Zoo. 5 km from Mysore Palace. Shopping arcade. Multi-cuisine restaurant. Tea Lounge. Bar| Hotel Lalitha Mahal Palace is an opulent 4  hotel. which was built in 1931 by the erstwhile Maharaja of Mysore. Facing the sacred Chamundi Hills. the hotel is a palatial edifice that provides a luxurious accommodation option to travellers visiting the beautiful city. There are 54 rooms and suites in the hotel. which are divided into 10 categories. including Deluxe Room. Viceroy Suite. Turret Rooms. Heritage Suite and Duplex Suite.| The hotel provides banquet and conference facilities along with a poolside lawn and terrace. Health centre. shopping arcade. swimming pool. tennis court. library and gym are some other services provided by the hotel.| Hotel Lalitha Mahal Palace has a multi-cuisine restaurant. tea lounge and bar. which serve some of the finest delights for the taste buds.| Take a tour of the picturesque Karanji Lake. situated at a walking distance from the hotel.| |less,Airport/Rlwy Stn Transfer|Babysitting Service|Business Centre|Coffee Shop|Conference Facilities|Dining Hall|Doctor on Call|Games Room|Indoor Multi Cuisine Restaurant|Internet Facility|Laundry facilities|Library|Outdoor Activities|Parking Facility|Sun Beds|Swimming Pool|Taxi Services|Wifi Enabled|Yoga Classes,Mysore,12.3,76.7,http://mahfell.com/more/ap/default.png,10,20,10,66,90,180,290,270
115c5b76f65c755823cc4b71283966f0,Castle House,1,Located just 5 minutes drive from Calangute and Candolim Beach. Castle House features a refreshing swimming pool. multi-cuisine restaurant & bar. Located at a short distance from the popular Calangute Beach. Castle House is a budget-friendly property in Goa. The Bardez Bus stop lies close to this hotel. making it easily accessible. The Fort Aguada and famous beaches like Anjuna. Candolim and Calangute are all easily from this hotel. The 24 spacious and well-appointed rooms of the hotel are equipped with basic amenities for a comfortable stay. With popular beaches and night clubs in its vicinity. this hotel is suitable for leisure travellers. Swimming pool. acceptance of credit-cards and safety-deposit are some of the in-house facilities. Also. airport transfers and room service are provided by the hotel. On-site restaurant of the hotel serves delectable seafood and other authentic local delicacies to satisfy taste buds. A bar at the hotel offers exotic cocktails and mocktails to guests. The popular Calangute Beach is within walking distance from the hotel. Guests can enjoy a range of exciting water sports activities here.,Bar|Breakfast Buffet|Doctor on Call|Internet Facility|Laundry Service|Parking Facility|Pool / Snooker Table|Restaurant|Sun Beds|Swimming Pool,Goa,15.5,73.8,http://mahfell.com/more/ap/default.png,10,0,0,0,10,0,0,0
